iso,year,GHG_self
GBR,2044,75.42243588573339
GBR,2045,64.34252426894362
GBR,2046,53.26261307322629
GBR,2047,42.18270145643653
GBR,2048,31.10278983964676
GBR,2049,20.022878222857003
GBR,2050,8.942967027139648
GEO,2010,11.61593935056526
GEO,2011,13.409519136718975
GEO,2012,14.28691210052929
GEO,2013,13.9987844706439
GEO,2014,14.824609865696344
GEO,2015,15.130600573817347
GEO,2016,15.392187048945903
GEO,2017,15.293842555666433
GEO,2018,13.908335538408886
GEO,2019,13.995118315228991
GEO,2020,13.785264360706877
GEO,2021,12.159841920328908
GEO,2022,12.166534539843534
GEO,2023,12.173228165162115
GEO,2024,12.17992078467674
GEO,2025,12.186614409995322
GEO,2026,12.193307029509947
GEO,2027,12.199999649024575
GEO,2028,12.206693274343154
GEO,2029,12.213385893857781
GEO,2030,12.220078513372407
GHA,2010,19.587269429786762
GHA,2011,23.079917843878892
GHA,2012,25.02903143998328
GHA,2013,26.212501975580828
GHA,2014,26.901020386170522
GHA,2015,28.505138040756623
GHA,2016,28.826967395864497
GHA,2017,28.891357556501386
GHA,2018,32.06898209746226
GHA,2019,33.84922141150136
GHA,2020,41.6179556382526
GHA,2021,50.195192390696064
GHA,2022,50.04127597564991
GHA,2023,49.887359560603755
GHA,2024,49.73344314555759
GHA,2025,49.57952673051143
GHA,2026,50.592385398611036
GHA,2027,51.60524479832556
GHA,2028,52.618103466425175
GHA,2029,53.63096213452478
GHA,2030,54.64382080262438
GIN,2010,16.06058130303687
GIN,2011,16.98371365704735
GIN,2012,17.899974851074713
GIN,2013,17.905664857846716
GIN,2014,18.272361383311438
GIN,2015,18.61047753569025
GIN,2016,20.726650480047162
GIN,2017,20.845749604581396
GIN,2018,21.149087275035175
GIN,2019,22.201308482047466
GIN,2020,22.97139165688203
GIN,2021,23.845204973289995
GIN,2022,25.389375756351917
GIN,2023,26.933545803034036
GIN,2024,28.477716586095962
GIN,2025,30.02188663277808
GIN,2026,31.56605741584001
GIN,2027,33.11022746252213
GIN,2028,34.654398245584055
GIN,2029,36.198568292266174
GIN,2030,37.742739075328096
GMB,2010,1.6335541480905247
GMB,2011,1.4070461402825971
GMB,2012,1.4682462148830113
GMB,2013,1.5123680592118642
GMB,2014,1.6086312720918463
GMB,2015,1.720301280395419
GMB,2016,1.6384379663726643
GMB,2017,1.668630065952431
GMB,2018,1.6528008717020695
GMB,2019,1.778445016988115
GMB,2020,1.8173581725995882
GMB,2021,1.862638923263674
GMB,2022,1.9056906457240672
GMB,2023,1.9487416955748635
GMB,2024,1.991793418035257
GMB,2025,2.03484514049565
GMB,2026,2.2358619171956295
GMB,2027,2.4368786938956086
GMB,2028,2.6378954705955877
GMB,2029,2.838912247295567
GMB,2030,3.0399290239955463
GMB,2031,2.88793438884168
GMB,2032,2.7359400899926127
GMB,2033,2.583945454838746
GMB,2034,2.4319504833800822
GMB,2035,2.2799561845310143
GMB,2036,2.1279615493771487
GMB,2037,1.9759669142232823
GMB,2038,1.8239719427646175
GMB,2039,1.6719776439155505
GMB,2040,1.5199830087616841
GMB,2041,1.3679883736078182
GMB,2042,1.2159940747587505
GMB,2043,1.0639991033000862
GMB,2044,0.91200446814622
GMB,2045,0.7600101692971525
GMB,2046,0.6080155341432865
GMB,2047,0.4560208989894204
GMB,2048,0.30402592753075597
GMB,2049,0.15203162868168835
GMB,2050,3.699352782229484e-5
GNB,2010,2.256395686376079
GNB,2011,2.264291111935655
GNB,2012,2.431306731117697
GNB,2013,2.4064261883879396
GNB,2014,2.405259290933914
GNB,2015,2.515956972295726
GNB,2016,2.5103513860187117
GNB,2017,2.530698693863107
GNB,2018,2.6799280423990695
GNB,2019,2.701134558319066
GNB,2020,2.7359888812777586
GNB,2021,2.795765214537425
GNB,2022,2.9976583785180404
GNB,2023,3.19955237185008
GNB,2024,3.401445535830695
GNB,2025,3.6033386998113106
GNB,2026,3.8712979982536746
GNB,2027,4.139256467344615
GNB,2028,4.4072157657869795
GNB,2029,4.675174234877919
GNB,2030,4.9431335333202835
GNQ,2010,4.142186522571736
GNQ,2011,4.25038828248515
GNQ,2012,4.1909977988747364
GNQ,2013,3.985707750678627
GNQ,2014,3.8869696362481605
GNQ,2015,3.486078374493452
GNQ,2016,3.241326879259023
GNQ,2017,2.9985147390853744
GNQ,2018,3.255094162318844
GNQ,2019,3.1504960396989476
GNQ,2020,3.2002563274390403
GNQ,2021,2.6635259182018594
GNQ,2022,2.7816722429319283
GNQ,2023,2.8998185676619967
GNQ,2024,3.0179646887852356
GNQ,2025,3.1361110135153045
GNQ,2026,3.254257134638543
GNQ,2027,3.3724034593686114
GNQ,2028,3.49054958049185
GNQ,2029,3.6086959052219187
GNQ,2030,3.726842026345157
GNQ,2031,3.619262285299007
GNQ,2032,3.511682747859687
GNQ,2033,3.4041030068135365
GNQ,2034,3.296523265767386
GNQ,2035,3.188943524721236
GNQ,2036,3.081363783675086
GNQ,2037,2.973784246235766
GNQ,2038,2.8662045051896157
GNQ,2039,2.7586247641434656
GNQ,2040,2.6510450230973155
GNQ,2041,2.543465282051165
GNQ,2042,2.435885541005015
GNQ,2043,2.3283060035656953
GNQ,2044,2.2207262625195447
GNQ,2045,2.1131465214733947
GNQ,2046,2.005566780427244
GNQ,2047,1.897987039381094
GNQ,2048,1.7904075019417742
GNQ,2049,1.682827760895624
GNQ,2050,1.5752480198494738
GRC,2010,94.92781777519649
GRC,2011,91.38815954536001
GRC,2012,92.23074984447432
GRC,2013,83.44094553326919
GRC,2014,82.10029602966063
GRC,2015,79.64002394196342
GRC,2016,76.97329399319842
GRC,2017,79.87023162125536
GRC,2018,96.6345473012001
GRC,2019,91.75129452202414
GRC,2020,78.98230929396759
GRC,2021,81.23426057222537
GRC,2022,79.21538436058376
GRC,2023,77.19650814894214
GRC,2024,75.17763193730053
GRC,2025,73.15875657904802
GRC,2026,71.13988036740642
GRC,2027,69.12100415576481
GRC,2028,67.1021279441232
GRC,2029,65.08325173248159
GRC,2030,63.06437552083998
GRC,2031,59.91119928624385
GRC,2032,56.758023051647704
GRC,2033,53.60484681705158
GRC,2034,50.45167058245545
GRC,2035,47.298494347859325
GRC,2036,44.14531811326319
GRC,2037,40.992141878667056
GRC,2038,37.838965644070925
GRC,2039,34.68578940947479
GRC,2040,31.532613174878662
GRC,2041,28.37943694028253
GRC,2042,25.226260705686393
GRC,2043,22.07308447109026
GRC,2044,18.91990823649413
GRC,2045,15.766732001897998
GRC,2046,12.613555767301865
GRC,2047,9.460379532705733
GRC,2048,6.307203298109601
GRC,2049,3.154027063513469
GRC,2050,8.508289173369426e-4
GRD,2010,0.09075475569505492
GRD,2011,0.08867610585689058
GRD,2012,0.09433184093829602
GRD,2013,0.10447384462693966
GRD,2014,0.08355178212541584
GRD,2015,0.09145758034323427
GRD,2016,0.09374499892601425
GRD,2017,0.09721845293094686
GRD,2018,0.09993094034295148
GRD,2019,0.10263740268296141
GRD,2020,0.09198115909957189
GRD,2021,0.10165079714383268
GRD,2022,0.10307301538817673
GRD,2023,0.10449523363252078
GRD,2024,0.10591745187686483
GRD,2025,0.10733967012120886
GRD,2026,0.10842177305145326
GRD,2027,0.10950357472809792
GRD,2028,0.11058567765834233
GRD,2029,0.111667479334987
GRD,2030,0.1127495822652314
GTM,2010,28.639492943172772
GTM,2011,29.233103149851576
GTM,2012,30.00428353429128
GTM,2013,31.569522506938988
GTM,2014,32.96571320497476
GTM,2015,35.40498271627293
GTM,2016,36.79067246803109
GTM,2017,38.15128303318787
GTM,2018,36.125685870903936
GTM,2019,37.928068871496116
GTM,2020,36.39928519134797
GTM,2021,38.52047440108927
GTM,2022,41.46046508399174
GTM,2023,44.4004547977252
GTM,2024,47.34044548062767
GTM,2025,50.28043616353015
GTM,2026,53.22042587726361
GTM,2027,56.160416560166084
GTM,2028,59.10040724306855
GTM,2029,62.04039695680201
GTM,2030,64.98038763970449
GTM,2031,62.78437228240591
GTM,2032,60.58835740969185
GTM,2033,58.39234205239327
GTM,2034,56.1963271796792
GTM,2035,54.00031133779613
GTM,2036,51.80429598049754
GTM,2037,49.608281107783476
GTM,2038,47.4122657504849
GTM,2039,45.21625087777083
GTM,2040,43.020235520472255
GTM,2041,40.824220163173685
GTM,2042,38.62820529045962
GTM,2043,36.432189933161034
GTM,2044,34.23617506044697
GTM,2045,32.040159703148404
GTM,2046,29.84414483043433
GTM,2047,27.648129473135754
GTM,2048,25.452113631252672
GTM,2049,23.256098758538602
GTM,2050,21.06008340124003
GUY,2010,4.14868900662129
GUY,2011,4.30980310014075
GUY,2012,4.30980310014075
GUY,2013,4.188966431505959
GUY,2014,4.33396999446963
GUY,2015,4.317857266923448
GUY,2016,4.809255911254919
GUY,2017,4.752865758824068
GUY,2018,5.242366203455526
GUY,2019,5.22935342935462
GUY,2020,4.803150474951287
GUY,2021,5.2814550565372915
GUY,2022,5.570570204364859
GUY,2023,5.859685352192427
GUY,2024,6.148800500019995
GUY,2025,6.4379156478475625
GUY,2026,6.665682035926073
GUY,2027,6.893450620994976
GUY,2028,7.121217009073486
GUY,2029,7.348985594142389
GUY,2030,7.576751982220899
HND,2010,17.79092686916599
HND,2011,18.913146664491702
HND,2012,19.299038468446376
HND,2013,19.74261380361777
HND,2014,20.04922290947982
HND,2015,20.895874541980074
HND,2016,20.69668723815272
HND,2017,21.051327876523104
HND,2018,21.533966208754553
HND,2019,22.204657729147666
HND,2020,21.056360738703916
HND,2021,22.44689265923831
HND,2022,23.01641625841076
HND,2023,23.58593985758321
HND,2024,24.155463456755662
HND,2025,24.724987055928107
HND,2026,25.29451065510056
HND,2027,25.864034254273008
HND,2028,26.43355785344546
HND,2029,27.00308145261791
HND,2030,27.572605051790358
HRV,2010,27.913052313266295
HRV,2011,27.557137660194524
HRV,2012,25.49683911334574
HRV,2013,24.99663162507068
HRV,2014,24.54043071199923
HRV,2015,25.288589453890186
HRV,2016,25.39192281170209
HRV,2017,26.31242997327662
HRV,2018,25.358328305088055
HRV,2019,25.177461087622387
HRV,2020,24.251648900210366
HRV,2021,24.3776352063997
HRV,2022,24.138325223823387
HRV,2023,23.89901616209864
HRV,2024,23.659706179522328
HRV,2025,23.42039711779758
HRV,2026,23.18108713522127
HRV,2027,22.94177807349652
HRV,2028,22.702468090920206
HRV,2029,22.463159029195456
HRV,2030,22.223849046619147
HRV,2031,21.11267404442525
HRV,2032,20.00149904223136
HRV,2033,18.890324040037463
HRV,2034,17.77914903784357
HRV,2035,16.667974035649674
HRV,2036,15.556799033455782
HRV,2037,14.445624031261888
HRV,2038,13.334448108216433
HRV,2039,12.223273106022539
HRV,2040,11.112098103828645
HRV,2041,10.00092310163475
HRV,2042,8.889748099440856
HRV,2043,7.778573097246961
HRV,2044,6.667398095053067
HRV,2045,5.556223092859173
HRV,2046,4.445048090665279
HRV,2047,3.3338730884713845
HRV,2048,2.2226980862774903
HRV,2049,1.1115221632320362
HRV,2050,3.4716103814186187e-4
HTI,2010,10.213203774464674
HTI,2011,10.395957468486603
HTI,2012,10.644653102932361
HTI,2013,10.80274834766225
HTI,2014,11.26718366944634
HTI,2015,11.703804899306293
HTI,2016,11.920232486692212
HTI,2017,12.00550362776355
HTI,2018,12.062759841724448
HTI,2019,12.299541363621868
HTI,2020,12.115264801218727
HTI,2021,12.477706685257415
HTI,2022,12.825462298624954
HTI,2023,13.173218702682204
HTI,2024,13.520975106739456
HTI,2025,13.868731510796705
HTI,2026,14.216487124164246
HTI,2027,14.564243528221496
HTI,2028,14.911999932278746
HTI,2029,15.259756336335997
HTI,2030,15.607512740393245
HUN,2010,68.76345991831215
HUN,2011,67.3937171266516
HUN,2012,64.08767931929418
HUN,2013,61.08424716563175
HUN,2014,60.60034887230132
HUN,2015,63.425847832676354
HUN,2016,64.72529381796019
HUN,2017,67.1869506432628
HUN,2018,67.90342207601928
HUN,2019,70.03174194864764
HUN,2020,67.30197839945497
HUN,2021,68.30474181083754
HUN,2022,66.9827820534077
HUN,2023,65.66082229597788
HUN,2024,64.33886253854806
HUN,2025,63.016902781118226
HUN,2026,61.69494302368841
HUN,2027,60.37298326625859
HUN,2028,59.05102350882877
HUN,2029,57.72906277253928
HUN,2030,56.407103015109456
HUN,2031,53.58679592636322
HUN,2032,50.76648883761698
HUN,2033,47.94618077001108
HUN,2034,45.12587368126484
HUN,2035,42.30556561365894
HUN,2036,39.48525852491271
HUN,2037,36.66495143616647
HUN,2038,33.84464336856057
HUN,2039,31.024336279814328
HUN,2040,28.204029191068088
HUN,2041,25.383721123462188
HUN,2042,22.56341403471595
HUN,2043,19.743105967110054
HUN,2044,16.922798878363814
HUN,2045,14.102491789617574
HUN,2046,11.282183722011675
HUN,2047,8.461876633265435
HUN,2048,5.6415695445191965
HUN,2049,2.821261476913298
HUN,2050,9.543881670584283e-4
IDN,2010,671.3625621758036
IDN,2011,770.8536423688612
IDN,2012,797.8713039150391
IDN,2013,692.0034941737015
IDN,2014,703.4765219506144
IDN,2015,773.6776062240958
IDN,2016,827.3731142279973
IDN,2017,821.7564569939394
IDN,2018,888.4556513939577
IDN,2019,935.4229270728425
IDN,2020,962.1419707312903
IDN,2021,996.3403087076408
IDN,2022,992.6725707797086
IDN,2023,989.0048328517764
IDN,2024,985.3370949238443
IDN,2025,981.6693569959122
IDN,2026,978.0016190679801
IDN,2027,974.3338811400479
IDN,2028,970.6661432121159
IDN,2029,966.9984052841837
IDN,2030,963.3306673562516
IDN,2031,931.2196447490487
IDN,2032,899.1086229772177
IDN,2033,866.9976003700148
IDN,2034,834.886577762812
IDN,2035,802.7755559909809
IDN,2036,770.6645333837781
IDN,2037,738.5535116119472
IDN,2038,706.4424890047443
IDN,2039,674.3314672329133
IDN,2040,642.2204446257103
IDN,2041,610.1094228538794
IDN,2042,577.9984002466765
IDN,2043,545.8873776394737
IDN,2044,513.7763558676427
IDN,2045,481.6653332604398
IDN,2046,449.55431148860885
IDN,2047,417.443288881406
IDN,2048,385.33226710957496
IDN,2049,353.22124450237214
IDN,2050,321.1102227305412
IND,2010,2606.587785669487
IND,2011,2772.182991294283
IND,2012,3033.901845531783
IND,2013,3069.892047974443
IND,2014,3383.8328727423786
IND,2015,3526.7937882842757
IND,2016,3614.236410781042
IND,2017,3791.8397540560104
IND,2018,4004.528575715427
IND,2019,4044.117994270163
IND,2020,3734.11015573732
IND,2021,4182.880549676271
IND,2022,4319.2759704132
IND,2023,4455.6713918793475
IND,2024,4592.066813345496
IND,2025,4728.462234811643
IND,2026,4883.059779418772
IND,2027,5037.6573247551205
IND,2028,5192.254870091468
IND,2029,5346.852415427816
IND,2030,5501.449960764163
IND,2031,5363.913712127898
IND,2032,5226.377462762416
IND,2033,5088.841213396933
IND,2034,4951.304964760669
IND,2035,4813.7687153951865
IND,2036,4676.232466758921
IND,2037,4538.696217393439
IND,2038,4401.159968757173
IND,2039,4263.623719391692
IND,2040,4126.087470026209
IND,2041,3988.551221389944
IND,2042,3851.0149720244617
IND,2043,3713.478723388198
IND,2044,3575.9424740227146
IND,2045,3438.40622538645
IND,2046,3300.869976750185
IND,2047,3163.3337273847033
IND,2048,3025.7974787484372
IND,2049,2888.2612293829548
IND,2050,2750.7249807466906
IRL,2010,60.78045410867801
IRL,2011,56.61171778803223
IRL,2012,57.80165204169578
IRL,2013,57.25456545685059
IRL,2014,56.94499421033716
IRL,2015,58.89450850198983
IRL,2016,61.79331298182778
IRL,2017,60.68708319597844
IRL,2018,58.52289415549518
IRL,2019,56.95513393028666
IRL,2020,53.315006196358205
IRL,2021,55.08117267056703
IRL,2022,53.46984646217353
IRL,2023,51.858520253780036
IRL,2024,50.247193164054956
IRL,2025,48.635866955661456
IRL,2026,47.02454074726796
IRL,2027,45.41321453887446
IRL,2028,43.801887449149376
IRL,2029,42.19056124075588
IRL,2030,40.579235032362384
IRL,2031,38.55029954442567
IRL,2032,36.521364937820536
IRL,2033,34.492429449883815
IRL,2034,32.46349484327869
IRL,2035,30.434559355341968
IRL,2036,28.405623867405247
IRL,2037,26.376689260800116
IRL,2038,24.347753772863395
IRL,2039,22.318819166258265
IRL,2040,20.289883678321544
IRL,2041,18.260949071716418
IRL,2042,16.232013583779693
IRL,2043,14.203078095842976
IRL,2044,12.174143489237846
IRL,2045,10.145208001301125
IRL,2046,8.116273394695995
IRL,2047,6.0873379067592746
IRL,2048,4.058402418822554
IRL,2049,2.029467812217424
IRL,2050,5.323242807031673e-4
IRN,2010,709.3624872869373
IRN,2011,719.9725553376203
IRN,2012,728.312704201871
IRN,2013,726.9708762083671
IRN,2014,761.5968593148697
IRN,2015,764.0481682564307
IRN,2016,797.6757785392383
IRN,2017,847.2764220384031
IRN,2018,871.4088112785371
IRN,2019,867.5963905614785
IRN,2020,885.2878061673404
IRN,2021,947.0862216460346
IRN,2022,955.7368719353175
IRN,2023,964.387521342895
IRN,2024,973.0381716321779
IRN,2025,981.6888219214608
IRN,2026,990.3394722107437
IRN,2027,998.9901225000266
IRN,2028,1007.6407727893095
IRN,2029,1016.2914230785924
IRN,2030,1024.9420733678753
IRQ,2010,198.55813203276875
IRQ,2011,229.9151981650504
IRQ,2012,257.6557746677261
IRQ,2013,271.125949343485
IRQ,2014,276.78422134081825
IRQ,2015,286.0929577797868
IRQ,2016,339.1938831170763
IRQ,2017,355.9362145469652
IRQ,2018,395.48006662927025
IRQ,2019,388.7283822434163
IRQ,2020,363.79937806733574
IRQ,2021,382.6164273486991
IRQ,2022,407.37338804982437
IRQ,2023,432.1303497268447
IRQ,2024,456.88731042796996
IRQ,2025,481.6442711290953
IRQ,2026,506.4012318302205
IRQ,2027,531.1581925313458
IRQ,2028,555.915153232471
IRQ,2029,580.6721139335963
IRQ,2030,605.4290746347215
ISL,2010,3.7370318990550264
ISL,2011,3.5648886109579996
ISL,2012,3.582517184221873
ISL,2013,3.6432883717741014
ISL,2014,3.6077573989281553
ISL,2015,3.6762943008644977
ISL,2016,3.6784790697819654
ISL,2017,3.702450920982351
ISL,2018,3.7775706076081903
ISL,2019,3.8012467263849214
ISL,2020,3.266489484065923
ISL,2021,3.354743341319601
ISL,2022,3.1265299159011812
ISL,2023,2.898316490482761
ISL,2024,2.6701030650643407
ISL,2025,2.4418896396459204
ISL,2026,2.2136762142275
ISL,2027,1.9854627888090801
ISL,2028,1.7572500935941753
ISL,2029,1.5290366681757548
ISL,2030,1.3008232427573347
ISL,2031,1.282906604206716
ISL,2032,1.2649899656560974
ISL,2033,1.2470736922072365
ISL,2034,1.2291570536566176
ISL,2035,1.211240415105999
ISL,2036,1.1933241416571376
ISL,2037,1.1754075031065192
ISL,2038,1.1574912296576578
ISL,2039,1.1395745911070392
ISL,2040,1.1216579525564205
ISL,2041,1.1037416791075594
ISL,2042,1.0858250405569405
ISL,2043,1.0679084020063219
ISL,2044,1.049992128557461
ISL,2045,1.0320754900068423
ISL,2046,1.0141592165579811
ISL,2047,0.9962425780073624
ISL,2048,0.9783259394567437
ISL,2049,0.9604096660078825
ISL,2050,0.9424930274572639
ISR,2010,49.532683773566085
ISR,2011,50.71122419285378
ISR,2012,54.2618819111248
ISR,2013,49.74669921618664
ISR,2014,48.276895565369884
ISR,2015,51.40390719449971
ISR,2016,51.61330591009724
ISR,2017,50.5503487396697
ISR,2018,51.25879890246347
ISR,2019,51.99356198348034
ISR,2020,49.217373683598375
ISR,2021,49.77677332032355
ISR,2022,49.631615920464306
ISR,2023,49.486457928944546
ISR,2024,49.341299937424786
ISR,2025,49.19614194590502
ISR,2026,46.86188382015625
ISR,2027,44.527626286068
ISR,2028,42.193368160319224
ISR,2029,39.859110034570456
ISR,2030,37.524852500482204
ISR,2031,36.03413897529396
ISR,2032,34.54342604176624
ISR,2033,33.052712516578
ISR,2034,31.561998991389753
ISR,2035,30.071286057862032
ISR,2036,28.58057253267379
ISR,2037,27.08985900748555
ISR,2038,25.599146073957826
ISR,2039,24.108432548769585
ISR,2040,22.617719023581344
ISR,2041,21.127006090053623
ISR,2042,19.636292564865382
ISR,2043,18.145579039677138
ISR,2044,16.654866106149417
ISR,2045,15.164152580961177
ISR,2046,13.673439647433455
ISR,2047,12.182726122245214
ISR,2048,10.692012597056971
ISR,2049,9.201299663529248
ISR,2050,7.710586138341008
ITA,2010,437.0505682180764
ITA,2011,429.26275112391033
ITA,2012,407.60890204825705
ITA,2013,382.86044365405405
ITA,2014,361.51389779769676
ITA,2015,372.13922830207497
ITA,2016,368.3636076489397
ITA,2017,368.8279121176584
ITA,2018,367.97784932812374
ITA,2019,361.9811304915045
ITA,2020,321.50458637735613
ITA,2021,346.2107975157731
ITA,2022,338.8514715789167
ITA,2023,331.49214477495184
ITA,2024,324.1328188380954
ITA,2025,316.77349203413047
ITA,2026,309.414166097274
ITA,2027,302.05483929330916
ITA,2028,294.6955124893443
ITA,2029,287.33618655248785
ITA,2030,279.976859748523
ITA,2031,265.9782477587764
ITA,2032,251.97963490192132
ITA,2033,237.98102204506625
ITA,2034,223.9824091882112
ITA,2035,209.9837971984646
ITA,2036,195.98518434160957
ITA,2037,181.98657148475453
ITA,2038,167.98795862789947
ITA,2039,153.98934663815282
ITA,2040,139.9907337812978
ITA,2041,125.99212092444277
ITA,2042,111.99350893469612
ITA,2043,97.99489607784109
ITA,2044,83.99628322098606
ITA,2045,69.99767036413103
ITA,2046,55.999058374384376
ITA,2047,42.000445517529336
ITA,2048,28.001832660674296
ITA,2049,14.00321980381926
ITA,2050,0.004607814072626885
JAM,2010,7.32684161477946
JAM,2011,7.904486337251215
JAM,2012,7.559890197439779
JAM,2013,8.089125310398103
JAM,2014,7.249960388532291
JAM,2015,7.490662349846264
JAM,2016,7.715796488818967
JAM,2017,7.416390803436741
JAM,2018,7.640185649670153
JAM,2019,7.855974825029358
JAM,2020,6.927555747109704
JAM,2021,7.749656332573384
JAM,2022,7.5271454604661185
JAM,2023,7.304635558860838
JAM,2024,7.082125657255556
JAM,2025,6.85961478514829
JAM,2026,6.637104883543009
JAM,2027,6.414594011435742
JAM,2028,6.1920841098304615
JAM,2029,5.969574208225181
JAM,2030,5.747063336117914
JOR,2010,24.70750732496119
JOR,2011,25.675595589060986
JOR,2012,28.37112099060355
JOR,2013,28.69200040385439
JOR,2014,30.928840502978048
JOR,2015,30.624078431494414
JOR,2016,29.634024634521097
JOR,2017,31.193855063675795
JOR,2018,26.176850152137924
JOR,2019,26.649350719498898
JOR,2020,25.536330689773532
JOR,2021,26.328319890719975
JOR,2022,27.98981650034577
JOR,2023,29.651312175307815
JOR,2024,31.312807850269863
JOR,2025,32.97430445989565
JOR,2026,34.63580013485769
JOR,2027,36.29729580981974
JOR,2028,37.95879241944554
JOR,2029,39.62028809440757
JOR,2030,41.28178376936962
JPN,2010,936.6008099872788
JPN,2011,946.7153811679157
JPN,2012,973.8275501106325
JPN,2013,987.1219258147921
JPN,2014,962.1219807300813
JPN,2015,933.7384069855505
JPN,2016,916.7918689890387
JPN,2017,921.4177958498102
JPN,2018,907.4689063630196
JPN,2019,881.1929803554946
JPN,2020,816.1379855810936
JPN,2021,835.7287583607792
JPN,2022,803.1420729415363
JPN,2023,770.5553875222934
JPN,2024,737.9687024540876
JPN,2025,705.3820170348447
JPN,2026,672.7953323176762
JPN,2027,640.2086468984334
JPN,2028,607.6219614791903
JPN,2029,575.0352764109845
JPN,2030,542.4485909917416
JPN,2031,517.7760477767117
JPN,2032,493.10350491271913
JPN,2033,468.4309616976892
JPN,2034,443.7584184826594
JPN,2035,419.0858752676295
JPN,2036,394.4133320525997
JPN,2037,369.74078883756977
JPN,2038,345.0682459735771
JPN,2039,320.39570275854726
JPN,2040,295.7231595435174
JPN,2041,271.05061632848754
JPN,2042,246.37807311345765
JPN,2043,221.70552989842784
JPN,2044,197.0329870344351
JPN,2045,172.36044381940528
JPN,2046,147.6879006043754
JPN,2047,123.01535738934551
JPN,2048,98.34281417431566
JPN,2049,73.67027131032302
JPN,2050,48.997728095293134
KAZ,2010,315.3775436056302
KAZ,2011,324.92470040750555
KAZ,2012,313.02905905299224
KAZ,2013,324.0689442395079
KAZ,2014,304.3180873096554
KAZ,2015,285.7240263147158
KAZ,2016,296.6908882577266
KAZ,2017,318.45717508662864
KAZ,2018,341.207768217779
KAZ,2019,336.96821437785974
KAZ,2020,320.2901416603372
KAZ,2021,323.28105109598664
KAZ,2022,320.3115836706957
KAZ,2023,317.34211529280765
KAZ,2024,314.3726478675167
KAZ,2025,311.4031804422258
KAZ,2026,308.43371301693486
KAZ,2027,305.4642446390468
KAZ,2028,302.49477721375587
KAZ,2029,299.52530978846494
KAZ,2030,296.555842363174
KEN,2010,79.9539830893014
KEN,2011,83.02116749439487
KEN,2012,82.3444417917593
KEN,2013,83.0117891254898
KEN,2014,85.26469624264584
KEN,2015,89.02231562285662
KEN,2016,95.00800819936282
KEN,2017,91.01974835960885
KEN,2018,94.08110567148931
KEN,2019,102.45344036206421
KEN,2020,102.21025300410994
KEN,2021,106.56539789747141
KEN,2022,113.11520507218962
KEN,2023,119.66501224690786
KEN,2024,126.21481942162609
KEN,2025,132.76462659634433
KEN,2026,139.3144337710625
KEN,2027,145.86424094578078
KEN,2028,152.41404812049902
KEN,2029,158.96385529521723
KEN,2030,165.51366246993544
KGZ,2010,15.271022242608877
KGZ,2011,16.943602842163425
KGZ,2012,19.942364057968096
KGZ,2013,20.20973711264776
KGZ,2014,21.29362812931489
KGZ,2015,21.518933019660807
KGZ,2016,21.05293377227917
KGZ,2017,21.000854882974824
KGZ,2018,24.35056252334366
KGZ,2019,23.618244468531003
KGZ,2020,23.34071156838175
KGZ,2021,24.759645135000394
KGZ,2022,24.273108873781837
KGZ,2023,23.78657376853614
KGZ,2024,23.300038663290444
KGZ,2025,22.813502402071887
KGZ,2026,24.077997994548177
KGZ,2027,25.34249358702447
KGZ,2028,26.606988023527904
KGZ,2029,27.871483616004205
KGZ,2030,29.135978630494066
KGZ,2031,29.162835347958506
KGZ,2032,29.189691487436516
KGZ,2033,29.216548204900953
KGZ,2034,29.243404344378966
KGZ,2035,29.270261061843403
KGZ,2036,29.297117201321417
KGZ,2037,29.323973918785857
KGZ,2038,29.350830636250294
KGZ,2039,29.377686775728304
KGZ,2040,29.40454349319274
KGZ,2041,29.431399632670754
KGZ,2042,29.458256350135198
KGZ,2043,29.485112489613204
KGZ,2044,29.511969207077644
KGZ,2045,29.538825346555655
KGZ,2046,29.565682064020095
KGZ,2047,29.59253878148453
KGZ,2048,29.619394920962538
KGZ,2049,29.646251638426985
KGZ,2050,29.673107777904995
KHM,2010,32.53886058535326
KHM,2011,33.73897903931959
KHM,2012,33.252993820502624
KHM,2013,33.297469956716675
KHM,2014,33.72838991648427
KHM,2015,35.99270864207402
KHM,2016,38.15242855636564
KHM,2017,41.479157586295976
KHM,2018,43.13137525698149
KHM,2019,45.96897802946183
KHM,2020,45.65205875999151
KHM,2021,46.077741295715164
KHM,2022,47.485073239052376
KHM,2023,48.89240417110866
KHM,2024,50.29973611444587
KHM,2025,51.70706704650215
KHM,2026,53.19967626729244
KHM,2027,54.69228548808274
KHM,2028,56.18489572015399
KHM,2029,57.67750494094428
KHM,2030,59.17011416173458
KHM,2031,57.475709389267045
KHM,2032,55.7813046167995
KHM,2033,54.08690034997244
KHM,2034,52.39249608314538
KHM,2035,50.69809181631832
KHM,2036,49.00368704385078
KHM,2037,47.30928227138324
KHM,2038,45.61487800455618
KHM,2039,43.92047373772912
KHM,2040,42.226068965261575
KHM,2041,40.53166469843452
KHM,2042,38.837259925966976
KHM,2043,37.14285565913992
KHM,2044,35.448450886672376
KHM,2045,33.75404661984532
KHM,2046,32.05964235301825
KHM,2047,30.365238086191187
KHM,2048,28.670832808083176
KHM,2049,26.97642854125611
KHM,2050,25.282024274429048
KIR,2010,NA
KIR,2011,NA
KIR,2012,NA
KIR,2013,NA
